,userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true
3952,1260,16852,40,708,101,744,65,715,100,744
3953,1522,16852,45,708,98,746,65,715,100,744
3954,264,16852,46,706,100,749,65,715,100,744
3955,369,16852,46,711,75,739,65,715,100,744
3956,1521,16852,42,707,103,747,65,715,100,744
3957,1509,16852,48,710,80,746,65,715,100,744
3958,375,24662,58,1509,86,1551,59,1514,80,1544
3959,657,24662,62,1512,86,1552,59,1514,80,1544
3960,103,24662,63,1515,84,1541,59,1514,80,1544
3961,1746,24662,61,1509,87,1553,59,1514,80,1544
3962,1152,24662,64,1516,82,1544,59,1514,80,1544
3963,1030,24662,59,1510,86,1546,59,1514,80,1544
3964,666,24662,60,1508,83,1547,59,1514,80,1544
3965,706,24662,65,1521,82,1537,59,1514,80,1544
3966,1090,24662,60,1512,84,1542,59,1514,80,1544
3967,226,2969,282,388,731,679,55,239,875,900
3968,1045,2969,239,302,688,692,55,239,875,900
3969,1116,2969,266,246,713,897,55,239,875,900
3970,1601,2969,395,379,604,651,55,239,875,900
3971,1326,2969,355,227,730,786,55,239,875,900
3972,391,2969,322,242,679,673,55,239,875,900
3973,1265,2969,310,281,624,840,55,239,875,900
3974,787,2969,346,285,677,704,55,239,875,900
3975,1262,2969,264,220,718,895,55,239,875,900
3976,248,11938,41,603,76,630,53,610,67,628
3977,1135,11938,48,604,71,626,53,610,67,628
3978,199,11938,52,609,69,630,53,610,67,628
3979,1665,11938,52,610,66,619,53,610,67,628
3980,864,11938,43,607,50,627,53,610,67,628
3981,1565,11938,41,606,75,628,53,610,67,628
3982,1663,11938,43,605,74,630,53,610,67,628
3983,963,11938,53,609,66,628,53,610,67,628
3984,135,11938,44,606,74,631,53,610,67,628
3985,909,11938,46,604,73,630,53,610,67,628
3986,404,3009,53,1077,129,1117,85,1076,210,1194
3987,520,3009,53,1076,128,1116,85,1076,210,1194
3988,577,3009,53,1078,197,1177,85,1076,210,1194
3989,1437,3009,53,1076,196,1175,85,1076,210,1194
3990,192,3009,63,1076,135,1157,85,1076,210,1194
3991,1396,5519,61,1236,444,1509,139,1202,355,1555
3992,827,5519,59,1230,342,1489,139,1202,355,1555
3993,1357,5519,51,1233,478,1528,139,1202,355,1555
3994,1683,5519,49,1236,323,1531,139,1202,355,1555
3995,1087,5519,47,1220,482,1528,139,1202,355,1555
3996,546,5519,43,1227,490,1534,139,1202,355,1555
3997,873,5519,44,1224,488,1534,139,1202,355,1555
3998,313,5519,46,1237,493,1534,139,1202,355,1555
3999,1750,576,210,490,478,813,96,467,520,792
4000,1243,576,197,476,518,824,96,467,520,792
4001,555,576,230,505,502,763,96,467,520,792
4002,1694,576,187,477,515,824,96,467,520,792
4003,1400,576,278,497,486,741,96,467,520,792
4004,1698,7862,24,258,823,742,174,282,661,623
4005,1047,7862,38,262,770,773,174,282,661,623
4006,387,7862,89,251,817,759,174,282,661,623
4007,797,7862,44,296,229,300,174,282,661,623
4008,178,7862,37,251,823,758,174,282,661,623
4009,401,7862,101,364,674,654,174,282,661,623
4010,1748,5312,51,819,91,853,48,819,87,853
4011,1745,5312,58,822,76,855,48,819,87,853
4012,873,5312,54,817,92,855,48,819,87,853
4013,546,5312,54,819,92,855,48,819,87,853
4014,1357,5312,54,820,89,856,48,819,87,853
4015,1683,5312,55,821,88,849,48,819,87,853
4016,1396,5312,57,822,84,845,48,819,87,853
4017,1097,5312,51,817,90,854,48,819,87,853
4018,1087,5312,56,818,91,855,48,819,87,853
4019,827,5312,55,817,82,850,48,819,87,853
4020,313,5312,48,820,91,855,48,819,87,853
4021,1659,18096,201,546,700,1023,162,542,595,1388
4022,890,18096,239,564,623,1060,162,542,595,1388
4023,956,18096,153,581,692,1061,162,542,595,1388
4024,396,30510,104,743,436,1109,33,700,559,1094
4025,63,30510,182,791,417,1069,33,700,559,1094
4026,1046,30510,216,817,386,1051,33,700,559,1094
4027,1477,30510,173,797,448,1131,33,700,559,1094
4028,886,30510,137,760,440,1089,33,700,559,1094
4029,1698,30510,152,798,417,1073,33,700,559,1094
4030,118,30510,103,738,471,1146,33,700,559,1094
4031,501,23489,137,222,960,809,153,125,748,646
4032,930,23489,36,208,899,768,153,125,748,646
4033,998,23489,94,263,773,699,153,125,748,646
4034,634,24558,36,617,75,658,32,617,80,649
4035,421,24558,43,615,79,666,32,617,80,649
4036,952,24558,43,620,75,661,32,617,80,649
4037,23,24558,39,627,78,661,32,617,80,649
4038,957,24558,35,621,77,666,32,617,80,649
4039,1322,13954,107,430,690,1114,167,390,1043,1066
4040,1046,13954,101,416,747,1104,167,390,1043,1066
4041,1037,13954,111,393,706,1133,167,390,1043,1066
4042,1142,31182,100,391,552,766,165,331,509,942
4043,649,31182,28,372,539,803,165,331,509,942
4044,813,31182,74,377,551,779,165,331,509,942
4045,1508,31182,87,375,567,793,165,331,509,942
4046,909,31182,96,350,406,688,165,331,509,942
4047,492,31182,159,382,498,714,165,331,509,942
4048,207,31182,115,377,495,768,165,331,509,942
4049,433,31182,62,360,542,776,165,331,509,942
4050,1193,31182,110,340,554,805,165,331,509,942
4051,535,31182,53,337,528,664,165,331,509,942
4052,903,31182,54,346,574,796,165,331,509,942
4053,1712,34998,89,557,103,590,20,519,132,612
4054,525,34998,92,552,118,609,20,519,132,612
4055,1377,34998,91,553,118,596,20,519,132,612
4056,338,34998,93,558,108,573,20,519,132,612
4057,191,34998,89,555,117,594,20,519,132,612
4058,1186,34998,59,536,132,622,20,519,132,612
4059,1420,34998,84,548,127,613,20,519,132,612
4060,130,34998,91,546,117,611,20,519,132,612
4061,1332,34998,83,548,125,609,20,519,132,612
4062,886,9890,236,1032,560,1258,117,1006,509,1298
4063,783,9890,225,1026,505,1257,117,1006,509,1298
4064,514,9890,190,996,557,1284,117,1006,509,1298
4065,1219,9890,246,1020,571,1324,117,1006,509,1298
4066,66,9890,229,1019,578,1311,117,1006,509,1298
4067,596,10637,44,332,306,504,63,332,352,493
4068,1289,10637,24,293,348,544,63,332,352,493
4069,1663,10637,23,284,370,530,63,332,352,493
4070,1239,10637,32,291,359,542,63,332,352,493
4071,805,10637,18,284,350,537,63,332,352,493
4072,1638,12780,49,971,289,1112,130,931,314,1145
4073,1102,12780,71,935,162,964,130,931,314,1145
4074,1635,12780,36,938,281,1115,130,931,314,1145
4075,781,12780,62,987,280,1108,130,931,314,1145
4076,1320,12780,34,1031,307,1060,130,931,314,1145
4077,3,12780,33,950,305,1111,130,931,314,1145
4078,934,12780,51,955,291,1135,130,931,314,1145
4079,1074,18453,51,303,512,725,98,269,477,603
4080,1567,18453,22,276,532,728,98,269,477,603
4081,1240,18453,63,358,243,608,98,269,477,603
4082,699,18453,90,336,254,452,98,269,477,603
4083,1063,18453,27,325,496,672,98,269,477,603
4084,273,27795,34,924,312,1294,112,955,413,1299
4085,1225,27795,48,948,302,1269,112,955,413,1299
4086,1603,27795,37,950,318,1294,112,955,413,1299
4087,1663,19545,27,434,578,789,274,443,552,742
4088,1558,19545,29,429,564,735,274,443,552,742
4089,756,19545,29,427,587,797,274,443,552,742
4090,651,15792,150,619,489,864,20,497,522,996
4091,755,15792,175,552,502,938,20,497,522,996
4092,203,15792,132,602,493,942,20,497,522,996
4093,961,15792,32,509,613,971,20,497,522,996
4094,1452,15792,128,502,476,987,20,497,522,996
4095,965,15792,128,587,468,972,20,497,522,996
4096,857,15792,165,589,506,918,20,497,522,996
4097,88,15792,224,647,535,935,20,497,522,996
4098,969,5286,61,711,93,731,39,700,122,756
4099,137,5286,43,702,114,752,39,700,122,756
4100,1021,5286,45,702,119,761,39,700,122,756
4101,1508,5286,43,701,71,742,39,700,122,756
4102,1574,5286,46,705,118,750,39,700,122,756
4103,1065,5286,65,721,90,730,39,700,122,756
4104,819,5286,44,702,120,756,39,700,122,756
4105,967,5286,47,704,117,751,39,700,122,756
4106,1137,5286,48,701,121,758,39,700,122,756
4107,687,24544,112,744,461,1149,97,795,619,1123
4108,349,24544,84,777,511,1079,97,795,619,1123
4109,132,24544,147,839,270,1077,97,795,619,1123
4110,242,24544,53,753,563,1145,97,795,619,1123
4111,339,24544,63,730,504,1123,97,795,619,1123
4112,803,24544,109,759,408,1106,97,795,619,1123
4113,952,24544,101,773,511,1119,97,795,619,1123
4114,1228,24544,88,734,554,1145,97,795,619,1123
4115,957,24544,98,758,460,1114,97,795,619,1123
4116,978,15887,35,600,691,1078,54,618,665,1039
4117,1577,15887,293,594,679,959,54,618,665,1039
4118,552,15887,284,608,655,1072,54,618,665,1039
4119,1584,15887,171,595,687,1076,54,618,665,1039
4120,447,15887,287,590,645,1029,54,618,665,1039
4121,1684,15887,266,606,641,1039,54,618,665,1039
4122,548,15887,291,615,679,977,54,618,665,1039
4123,831,27603,88,652,277,822,32,663,309,874
4124,1398,27603,189,711,285,820,32,663,309,874
4125,1078,27603,73,644,265,868,32,663,309,874
4126,1305,27603,60,641,293,892,32,663,309,874
4127,538,27603,60,651,284,868,32,663,309,874
4128,768,27603,63,630,293,882,32,663,309,874
4129,866,9209,47,555,188,646,25,562,167,694
4130,261,9209,31,555,185,663,25,562,167,694
4131,1455,9209,50,596,142,658,25,562,167,694
4132,448,9209,62,595,172,664,25,562,167,694
4133,311,9209,44,571,158,673,25,562,167,694
4134,1210,9209,31,558,196,677,25,562,167,694
4135,161,9209,43,558,199,673,25,562,167,694
4136,343,8324,172,672,699,1254,16,490,751,1171
4137,1373,8324,132,636,774,1263,16,490,751,1171
4138,25,8324,386,686,639,1040,16,490,751,1171
4139,748,8324,33,667,788,1187,16,490,751,1171
4140,421,8324,135,658,730,1234,16,490,751,1171
4141,1661,8324,195,674,794,1179,16,490,751,1171
4142,1663,30437,188,781,430,1082,35,779,571,1176
4143,140,30437,107,828,410,1085,35,779,571,1176
4144,40,30437,116,799,456,1167,35,779,571,1176
4145,809,5670,46,328,939,953,227,281,738,1040
4146,137,5670,28,279,868,886,227,281,738,1040
4147,865,5670,102,298,849,943,227,281,738,1040
4148,1508,5670,14,307,307,878,227,281,738,1040
4149,1065,5670,71,363,511,756,227,281,738,1040
4150,819,5670,29,296,897,952,227,281,738,1040
4151,149,5670,72,281,690,910,227,281,738,1040
4152,967,5670,151,517,870,898,227,281,738,1040
4153,595,5670,195,537,750,811,227,281,738,1040
4154,17,22254,51,1333,73,1363,49,1328,78,1363
4155,1182,22254,50,1339,72,1364,49,1328,78,1363
4156,853,22254,50,1339,72,1364,49,1328,78,1363
4157,909,31098,99,710,386,1116,31,719,509,1040
4158,1671,31098,80,703,397,1137,31,719,509,1040
4159,1727,31098,97,701,363,1137,31,719,509,1040
4160,182,3811,77,1105,607,1588,82,1055,497,1663
4161,1004,3811,77,1111,613,1576,82,1055,497,1663
4162,1537,3811,212,1252,584,1563,82,1055,497,1663
4163,335,3811,252,1199,608,1588,82,1055,497,1663
4164,348,3811,74,1099,609,1529,82,1055,497,1663
4165,1495,3811,57,1073,606,1602,82,1055,497,1663
4166,577,3811,86,1113,595,1567,82,1055,497,1663
4167,129,3811,77,1098,625,1602,82,1055,497,1663
4168,421,3811,114,1239,609,1592,82,1055,497,1663
4169,1711,3811,150,1141,597,1597,82,1055,497,1663
4170,810,11910,139,772,300,918,98,786,301,943
4171,302,11910,147,775,280,900,98,786,301,943
4172,960,11910,132,772,306,919,98,786,301,943
4173,109,17997,94,912,892,1401,78,857,730,1613
4174,511,17997,29,924,841,1399,78,857,730,1613
4175,1045,17997,216,1084,407,1220,78,857,730,1613
4176,1473,17997,115,919,839,1328,78,857,730,1613
4177,1106,17997,66,943,782,1358,78,857,730,1613
4178,116,17997,111,912,864,1381,78,857,730,1613
4179,1224,17997,422,948,806,1297,78,857,730,1613
4180,1741,25815,99,505,886,1066,243,569,681,1064
4181,1124,25815,103,506,808,1042,243,569,681,1064
4182,941,25815,57,518,928,1095,243,569,681,1064
4183,161,25815,104,490,907,1071,243,569,681,1064
4184,15,25815,46,498,923,1095,243,569,681,1064
4185,602,25815,119,512,926,1085,243,569,681,1064
4186,1060,5009,17,297,732,877,67,221,895,884
4187,1184,5009,12,266,789,889,67,221,895,884
4188,1049,5009,21,246,732,892,67,221,895,884
4189,1509,16845,118,748,875,1288,83,784,865,1197
4190,369,16845,214,727,563,1070,83,784,865,1197
4191,264,16845,37,667,946,1343,83,784,865,1197
4192,1521,16845,76,683,914,1302,83,784,865,1197
4193,370,16845,137,689,730,1310,83,784,865,1197
4194,921,16845,921,683,931,686,83,784,865,1197
4195,558,10867,39,699,118,778,46,732,206,864
4196,780,10867,33,695,201,819,46,732,206,864
4197,1599,10867,28,690,119,789,46,732,206,864
4198,1470,10867,31,695,204,818,46,732,206,864
4199,609,10867,30,690,206,818,46,732,206,864
4200,387,10867,35,687,206,819,46,732,206,864
4201,1469,10867,34,700,204,815,46,732,206,864
4202,1600,10867,43,702,203,816,46,732,206,864
4203,786,10867,32,697,128,774,46,732,206,864
4204,1565,90,35,276,474,608,103,372,324,542
4205,1573,90,134,269,428,537,103,372,324,542
4206,903,90,66,274,379,540,103,372,324,542
4207,1712,35684,68,87,963,695,108,239,798,659
4208,1430,35684,65,113,947,628,108,239,798,659
4209,891,35684,2,70,965,792,108,239,798,659
4210,1090,24422,16,331,281,685,15,328,377,598
4211,706,24422,80,385,201,659,15,328,377,598
4212,657,24422,34,618,183,681,15,328,377,598
4213,710,24422,44,592,172,668,15,328,377,598
4214,1357,24422,20,363,201,686,15,328,377,598
4215,982,24422,38,402,226,683,15,328,377,598
4216,375,24422,22,330,275,677,15,328,377,598
4217,656,22723,95,416,371,654,35,382,430,652
4218,1254,22723,85,476,371,637,35,382,430,652
4219,539,22723,94,474,359,592,35,382,430,652
4220,433,12667,89,548,566,861,146,451,489,801
4221,650,12667,96,491,548,901,146,451,489,801
4222,1668,12667,61,554,598,900,146,451,489,801
4223,968,12667,111,505,335,897,146,451,489,801
4224,1672,12667,100,486,558,890,146,451,489,801
4225,963,12667,110,557,601,893,146,451,489,801
4226,1389,12667,239,541,591,889,146,451,489,801
4227,909,12667,331,554,533,876,146,451,489,801
4228,318,33858,71,305,488,608,55,244,651,751
4229,925,33858,24,209,653,1006,55,244,651,751
4230,509,33858,32,215,622,1015,55,244,651,751
4231,929,33858,90,244,706,949,55,244,651,751
4232,1222,33858,73,278,567,990,55,244,651,751
4233,581,25401,221,514,705,941,27,510,536,905
4234,247,25401,133,515,681,947,27,510,536,905
4235,1732,25401,216,526,664,894,27,510,536,905
4236,805,25401,136,528,472,718,27,510,536,905
4237,1024,25401,93,528,624,868,27,510,536,905
4238,1508,25401,126,515,688,945,27,510,536,905
4239,134,25401,83,518,684,953,27,510,536,905
4240,401,4972,114,597,802,1053,109,425,705,1236
4241,1369,4972,52,549,786,1076,109,425,705,1236
4242,221,4972,49,532,803,1110,109,425,705,1236
4243,1067,15705,89,261,533,678,16,210,629,590
4244,1347,15705,113,265,515,642,16,210,629,590
4245,809,15705,60,269,580,677,16,210,629,590
4246,391,30724,86,213,499,529,104,284,428,497
4247,922,30724,67,214,414,537,104,284,428,497
4248,118,30724,87,203,503,550,104,284,428,497
4249,1706,30724,32,195,503,548,104,284,428,497
4250,271,30724,79,255,326,482,104,284,428,497
4251,886,30724,54,205,498,539,104,284,428,497
4252,592,19963,29,477,542,753,30,472,396,775
4253,426,19963,191,529,278,681,30,472,396,775
4254,1202,19963,49,537,559,826,30,472,396,775
4255,865,19963,333,539,564,815,30,472,396,775
4256,296,19963,33,515,330,733,30,472,396,775
4257,1017,19963,28,535,555,735,30,472,396,775
4258,252,28804,277,306,895,868,6,220,994,930
4259,531,28804,84,227,975,926,6,220,994,930
4260,806,28804,61,257,973,938,6,220,994,930
4261,1141,28804,351,267,741,594,6,220,994,930
4262,973,28804,158,259,482,506,6,220,994,930
4263,907,28804,45,228,496,874,6,220,994,930
4264,1138,28804,110,279,955,895,6,220,994,930
4265,682,23104,103,1152,128,1179,54,1147,124,1183
4266,952,23104,106,1156,124,1179,54,1147,124,1183
4267,525,23104,107,1156,119,1179,54,1147,124,1183
4268,636,23104,100,1151,130,1180,54,1147,124,1183
4269,752,23104,83,1147,138,1185,54,1147,124,1183
4270,472,23104,96,1155,130,1183,54,1147,124,1183
4271,1549,23104,106,1149,136,1186,54,1147,124,1183
4272,27,23104,101,1154,129,1182,54,1147,124,1183
4273,68,23104,101,1146,131,1179,54,1147,124,1183
4274,903,48,52,1033,144,1098,85,1031,164,1113
4275,366,48,50,1029,163,1103,85,1031,164,1113
4276,141,48,55,1029,158,1102,85,1031,164,1113
4277,1097,32337,108,766,512,1069,187,683,475,1124
4278,161,32337,174,747,447,1046,187,683,475,1124
4279,656,32337,208,810,480,1000,187,683,475,1124
4280,1684,32337,206,823,487,1013,187,683,475,1124
4281,1676,32337,231,801,448,1082,187,683,475,1124
4282,1444,17653,33,593,76,617,28,591,78,628
4283,489,17653,55,600,66,605,28,591,78,628
4284,1507,17653,34,591,47,597,28,591,78,628
4285,909,17653,31,594,69,608,28,591,78,628
4286,531,17653,33,592,75,615,28,591,78,628
4287,1022,17653,31,592,75,615,28,591,78,628
4288,965,15139,34,529,453,901,148,634,449,953
4289,961,15139,166,599,393,774,148,634,449,953
4290,809,15139,49,532,490,896,148,634,449,953
4291,1067,15139,31,516,518,893,148,634,449,953
4292,1136,15139,32,538,445,901,148,634,449,953
4293,1347,15139,83,517,417,825,148,634,449,953
4294,537,15139,126,723,333,835,148,634,449,953
4295,1202,19959,483,551,864,1206,327,703,1044,1242
4296,865,19959,457,578,903,1216,327,703,1044,1242
4297,296,19959,477,561,903,947,327,703,1044,1242
4298,1504,19959,715,602,787,714,327,703,1044,1242
4299,426,19959,624,899,701,985,327,703,1044,1242
4300,1017,19959,442,556,982,1037,327,703,1044,1242
4301,95,7720,43,785,106,843,41,795,103,848
4302,1442,7720,59,793,104,838,41,795,103,848
4303,306,7720,52,792,97,843,41,795,103,848
4304,695,7720,54,795,109,838,41,795,103,848
4305,1389,7720,52,790,101,840,41,795,103,848
4306,182,3816,154,820,440,1077,63,835,429,1159
4307,948,3816,286,1210,370,1311,63,835,429,1159
4308,1004,3816,277,1213,367,1278,63,835,429,1159
4309,577,3816,243,1189,368,1315,63,835,429,1159
4310,1537,3816,142,827,442,1113,63,835,429,1159
4311,335,3816,239,1188,385,1333,63,835,429,1159
4312,348,3816,288,1201,352,1304,63,835,429,1159
4313,1711,3816,283,1202,383,1313,63,835,429,1159
4314,129,3816,239,1191,415,1305,63,835,429,1159
4315,946,3816,272,836,275,839,63,835,429,1159
4316,339,25014,29,523,159,621,67,506,215,630
4317,952,25014,41,525,138,599,67,506,215,630
4318,189,25014,28,507,157,629,67,506,215,630
4319,132,25014,91,509,100,512,67,506,215,630
4320,1056,25014,29,515,142,629,67,506,215,630
4321,687,25014,35,521,137,592,67,506,215,630
4322,1228,25014,30,516,151,628,67,506,215,630
4323,242,25014,35,520,169,630,67,506,215,630
4324,957,25014,31,517,150,630,67,506,215,630
4325,349,25014,29,513,129,612,67,506,215,630
4326,1581,15840,136,676,644,976,26,551,645,1006
4327,1684,15840,42,647,659,954,26,551,645,1006
4328,552,15840,166,652,610,942,26,551,645,1006
4329,1470,25962,25,376,348,634,19,390,517,728
4330,119,25962,33,394,401,675,19,390,517,728
4331,1046,25962,73,402,325,702,19,390,517,728
4332,54,2373,99,655,902,1216,155,554,934,1201
4333,778,2373,105,621,761,1172,155,554,934,1201
4334,1154,2373,140,704,832,1073,155,554,934,1201
4335,1671,9044,47,292,428,629,225,278,403,535
4336,964,9044,15,309,412,644,225,278,403,535
4337,909,9044,16,271,344,583,225,278,403,535
4338,809,9044,18,268,390,637,225,278,403,535
4339,1663,9044,17,282,385,621,225,278,403,535
4340,1564,9044,44,271,404,635,225,278,403,535
4341,1242,9044,19,284,383,635,225,278,403,535
4342,905,9044,164,342,392,571,225,278,403,535
4343,140,9044,122,368,408,529,225,278,403,535
4344,753,8271,75,539,509,824,34,549,494,853
4345,634,8271,45,534,495,836,34,549,494,853
4346,899,8271,52,562,505,831,34,549,494,853
4347,421,8271,69,547,324,778,34,549,494,853
4348,25,8271,92,569,326,757,34,549,494,853
4349,1661,8271,105,689,483,842,34,549,494,853
4350,846,8271,46,530,518,852,34,549,494,853
4351,635,8271,67,530,485,817,34,549,494,853
4352,291,8271,71,535,376,791,34,549,494,853
4353,1430,8271,60,548,510,856,34,549,494,853
4354,1373,8271,64,594,349,825,34,549,494,853
4355,341,8271,63,559,488,796,34,549,494,853
4356,1097,5709,19,333,849,953,59,399,680,905
4357,313,5709,22,317,883,967,59,399,680,905
4358,1525,5709,68,331,896,963,59,399,680,905
4359,1247,32442,43,772,204,896,52,796,195,918
4360,1244,32442,75,814,146,879,52,796,195,918
4361,874,32442,75,813,141,881,52,796,195,918
4362,656,32442,63,817,150,873,52,796,195,918
4363,1513,32442,41,764,247,896,52,796,195,918
4364,1351,32442,59,793,199,876,52,796,195,918
4365,100,32442,54,784,192,886,52,796,195,918
4366,1684,32442,77,817,162,883,52,796,195,918
4367,476,20372,74,694,608,1068,83,742,605,1083
4368,71,20372,99,688,580,1029,83,742,605,1083
4369,1435,20372,41,723,554,1079,83,742,605,1083
4370,1399,5797,86,328,591,874,6,326,541,801
4371,1694,5797,39,296,690,947,6,326,541,801
4372,1097,5797,38,294,709,1013,6,326,541,801
4373,332,9395,190,1076,628,1545,125,1216,718,1613
4374,421,9395,211,1213,585,1522,125,1216,718,1613
4375,748,9395,266,1219,609,1492,125,1216,718,1613
4376,71,9395,188,1141,740,1569,125,1216,718,1613
4377,1719,9395,220,1237,555,1491,125,1216,718,1613
4378,641,9395,180,1141,625,1521,125,1216,718,1613
4379,1277,9395,196,1248,675,1477,125,1216,718,1613
4380,1231,9395,226,1237,621,1512,125,1216,718,1613
4381,1279,9395,209,1183,703,1552,125,1216,718,1613
4382,1454,26006,52,821,271,981,90,834,202,964
4383,1508,26006,47,824,260,985,90,834,202,964
4384,581,26006,48,831,271,983,90,834,202,964
4385,761,26006,55,823,199,956,90,834,202,964
4386,359,26006,68,821,173,909,90,834,202,964
4387,592,26006,48,818,276,990,90,834,202,964
4388,387,9122,137,388,569,813,72,351,647,907
4389,178,9122,119,409,521,793,72,351,647,907
4390,1319,9122,148,432,587,813,72,351,647,907
4391,1388,34245,160,1122,524,1381,54,1036,494,1369
4392,32,34245,179,1070,580,1411,54,1036,494,1369
4393,88,34245,204,1039,508,1386,54,1036,494,1369
4394,94,34245,173,1047,583,1420,54,1036,494,1369
4395,250,34245,113,1047,592,1418,54,1036,494,1369
4396,1389,14408,57,1088,536,1723,38,1050,717,1653
4397,1383,14408,67,1076,536,1723,38,1050,717,1653
4398,1207,14408,81,1102,526,1694,38,1050,717,1653
4399,1668,12669,133,750,198,872,34,724,174,860
4400,909,12669,133,754,199,886,34,724,174,860
4401,1672,12669,122,746,203,874,34,724,174,860
4402,1389,12669,48,744,208,881,34,724,174,860
4403,963,12669,140,750,205,873,34,724,174,860
4404,650,12669,112,740,229,878,34,724,174,860
4405,1054,18064,125,449,815,1098,305,459,933,902
4406,122,18064,26,432,928,1102,305,459,933,902
4407,1659,18064,91,454,929,1089,305,459,933,902
4408,678,21781,179,936,330,1381,37,928,613,1405
4409,1409,21781,98,929,380,1379,37,928,613,1405
4410,274,21781,187,924,349,1384,37,928,613,1405
4411,1173,21781,205,958,338,1258,37,928,613,1405
4412,1315,21781,177,949,376,1380,37,928,613,1405
4413,519,35699,112,654,283,829,34,630,307,811
4414,1430,35699,117,650,241,776,34,630,307,811
4415,849,35699,94,653,251,796,34,630,307,811
4416,1636,20917,32,391,210,489,81,362,243,524
4417,886,20917,71,392,229,487,81,362,243,524
4418,793,20917,61,371,226,507,81,362,243,524
4419,1321,20917,62,382,219,499,81,362,243,524
4420,1272,20917,60,380,247,504,81,362,243,524
4421,1644,20917,56,375,230,483,81,362,243,524
4422,1702,20917,96,392,170,480,81,362,243,524
4423,1556,28030,66,722,182,800,57,711,236,819
4424,1198,28030,71,716,229,819,57,711,236,819
4425,1206,28030,72,717,184,805,57,711,236,819
4426,962,28030,63,723,199,816,57,711,236,819
4427,818,28030,72,720,240,815,57,711,236,819
4428,1671,28030,72,720,234,813,57,711,236,819
4429,39,28030,48,721,228,814,57,711,236,819
4430,44,28030,59,715,233,816,57,711,236,819
4431,698,28030,71,719,148,810,57,711,236,819
4432,494,8438,79,918,317,1095,48,905,353,1042
4433,909,8438,70,956,223,1098,48,905,353,1042
4434,1384,8438,73,962,352,1089,48,905,353,1042
4435,256,8438,96,974,123,1031,48,905,353,1042
4436,1671,8438,60,900,354,1101,48,905,353,1042
4437,815,8438,118,890,367,1078,48,905,353,1042
4438,206,8438,107,1010,177,1030,48,905,353,1042
4439,1560,8438,79,917,365,1090,48,905,353,1042
4440,1299,13871,638,787,906,1003,26,600,1014,1297
4441,161,13871,160,699,929,1199,26,600,1014,1297
4442,315,13871,172,741,900,1182,26,600,1014,1297
4443,310,13871,738,565,773,751,26,600,1014,1297
4444,496,13871,586,715,908,1188,26,600,1014,1297
4445,449,13871,642,703,888,1077,26,600,1014,1297
4446,1739,13871,558,625,928,1214,26,600,1014,1297
4447,552,13871,517,708,991,1204,26,600,1014,1297
4448,1308,13871,76,702,335,1137,26,600,1014,1297
4449,1466,13871,247,755,874,1160,26,600,1014,1297
4450,182,23334,169,644,738,1159,27,645,749,1223
4451,752,23334,77,655,758,1140,27,645,749,1223
4452,952,23334,177,670,697,1111,27,645,749,1223
4453,737,13967,69,1024,276,1165,80,1019,244,1184
4454,1046,13967,57,1034,311,1248,80,1019,244,1184
4455,1371,13967,51,1010,385,1249,80,1019,244,1184
4456,1322,13967,180,1012,287,1101,80,1019,244,1184
4457,1039,13967,82,1041,379,1239,80,1019,244,1184
4458,1037,13967,169,1018,363,1236,80,1019,244,1184
4459,387,13967,68,1016,385,1244,80,1019,244,1184
4460,909,17324,58,763,334,920,49,744,263,932
4461,1194,17324,61,760,343,921,49,744,263,932
4462,1075,17324,56,782,331,905,49,744,263,932
4463,238,13134,109,861,267,983,48,854,282,1018
4464,629,13134,109,813,268,1026,48,854,282,1018
4465,1182,13134,109,861,270,1014,48,854,282,1018
4466,501,23416,53,762,64,767,41,756,70,770
4467,220,23416,50,759,60,770,41,756,70,770
4468,1370,23416,51,759,66,768,41,756,70,770
4469,833,23416,52,759,63,768,41,756,70,770
4470,798,23416,51,758,68,769,41,756,70,770
4471,930,23416,51,760,67,768,41,756,70,770
4472,119,23416,50,762,69,767,41,756,70,770
4473,998,23416,53,762,64,766,41,756,70,770
4474,832,23416,51,759,68,769,41,756,70,770
4475,1223,23416,52,758,66,768,41,756,70,770
4476,1595,23416,52,762,58,766,41,756,70,770
4477,1719,27152,168,814,549,954,83,762,497,1108
4478,1015,27152,121,809,553,1029,83,762,497,1108
4479,519,27152,134,752,536,1005,83,762,497,1108
4480,955,27152,112,759,538,1022,83,762,497,1108
4481,1187,27152,148,808,523,959,83,762,497,1108
4482,638,27152,101,782,553,1011,83,762,497,1108
4483,755,15953,36,736,914,1308,61,795,676,1523
4484,203,15953,135,784,829,1288,61,795,676,1523
4485,360,15953,270,796,907,1300,61,795,676,1523
4486,1730,15953,172,807,897,1318,61,795,676,1523
4487,1344,15953,167,760,880,1313,61,795,676,1523
4488,909,15953,75,774,687,1131,61,795,676,1523
4489,1452,15953,101,764,911,1298,61,795,676,1523
4490,651,15953,342,786,865,1273,61,795,676,1523
4491,1508,15953,75,767,853,1323,61,795,676,1523
4492,211,19394,40,388,269,582,68,363,279,591
4493,1153,19394,22,396,274,572,68,363,279,591
4494,1517,19394,114,391,315,501,68,363,279,591
4495,379,19394,35,377,285,576,68,363,279,591
4496,936,30965,74,347,597,601,10,299,606,647
